title,jurisdiction,abbreviations,url
Kay & Johnson’s Vice Chancellor’s Reports,uk,"K.& J., Kay & J., Kay & John., Kay & Johns.",https://legalabbrevs.cardiff.ac.uk/record/kay-johnsons-vice-chancellors-reports/
Kay’s Vice Chancellors’ Reports,uk,Kay,https://legalabbrevs.cardiff.ac.uk/record/kays-vice-chancellors-reports/
Ke Alakai o Ki Kanaka Hawaii,us,Ke Alakai,https://legalabbrevs.cardiff.ac.uk/record/ke-alakai-o-ki-kanaka-hawaii/
Keane & Grant’s Registration Appeal Cases,uk,"K.& G., K.& G.R.C., K.& Gr., Keane & G.R.C., Keane & Gr.",https://legalabbrevs.cardiff.ac.uk/record/keane-grants-registration-appeal-cases/
Keble’s King’s Bench Reports,uk,"Keb., Kebl., Keble",https://legalabbrevs.cardiff.ac.uk/record/kebles-kings-bench-reports/
Keen’s Rolls Court Reports,uk,"Ke., Keen, Keen Ch.",https://legalabbrevs.cardiff.ac.uk/record/keens-rolls-court-reports/
Keilwey’s King’s Bench Reports,uk,"Cro., Croke, Keil., Keilw., Keilwey, Keyl.",https://legalabbrevs.cardiff.ac.uk/record/keilweys-kings-bench-reports/
Kellen’s Massachusetts Reports,us,Mass.(Kel.),https://legalabbrevs.cardiff.ac.uk/record/kellens-massachusetts-reports/
Kelly’s Georgia Reports,us,Kelly,https://legalabbrevs.cardiff.ac.uk/record/kellys-georgia-reports/
Kelyng’s Crown Cases,uk,"J.Kel., Kel., Kel.(1), Kel.C.C., Kel.J., Kelyng J.",https://legalabbrevs.cardiff.ac.uk/record/kelyngs-crown-cases/
Kelynge’s Chancery Reports,uk,"Cas.K.B.t.H., Kel.(2), Kel.W., Kelynge W.",https://legalabbrevs.cardiff.ac.uk/record/kelynges-chancery-reports/
Kemp News,uk,Kemp News,https://legalabbrevs.cardiff.ac.uk/record/kemp-news/
Kent Keepers of the Peace,uk,Putnam,https://legalabbrevs.cardiff.ac.uk/record/kent-keepers-of-the-peace/
Kentucky Acts,us,Ky.Acts,https://legalabbrevs.cardiff.ac.uk/record/kentucky-acts/
Kentucky Administrative Regulations Service,us,Ky.Admin.Regs.,https://legalabbrevs.cardiff.ac.uk/record/kentucky-administrative-regulations-service/
Kentucky Appellate Reporter,us,Ky.App.Rptr.,https://legalabbrevs.cardiff.ac.uk/record/kentucky-appellate-reporter/
Kentucky Bar Journal,us,Ky.B.J.,https://legalabbrevs.cardiff.ac.uk/record/kentucky-bar-journal/
Kentucky Law Journal,us,"K.L.J., Kentucky L.J., Ky.L.J.",https://legalabbrevs.cardiff.ac.uk/record/kentucky-law-journal/
Kentucky Law Reporter,us,"Ken.L.Re., Ky.L.R., Ky.L.Rptr., Ky.Law.Rep.",https://legalabbrevs.cardiff.ac.uk/record/kentucky-law-reporter/
Kentucky Law Summary,us,Ky.L.Summary,https://legalabbrevs.cardiff.ac.uk/record/kentucky-law-summary/
Kentucky Opinions,us,"Ken.Opin., Ky.Op.",https://legalabbrevs.cardiff.ac.uk/record/kentucky-opinions/
Kentucky Reports,us,Ky.,https://legalabbrevs.cardiff.ac.uk/record/kentucky-reports/
"Kentucky Revised Statutes Annotated, Official Edition (Michie)",us,Ky.Rev.Stat.Ann (Michie),https://legalabbrevs.cardiff.ac.uk/record/kentucky-revised-statutes-annotated-official-edition-michie/
Kentucky State Bar Journal,us,"Ky.S.B.J., Ky.St.B.J.",https://legalabbrevs.cardiff.ac.uk/record/kentucky-state-bar-journal/
Kentucky Workmen’s Compensation Board Decisions,us,Ky.W.M.Dec.,https://legalabbrevs.cardiff.ac.uk/record/kentucky-workmens-compensation-board-decisions/
"Kenyon’s Notes of Cases, King’s Bench",uk,"Hanm., Hanmer, K., Ken., Keny., Keny.Ch., Ld.Ken.",https://legalabbrevs.cardiff.ac.uk/record/kenyons-notes-of-cases-kings-bench/
"Kernan’s Reports, New York Court of Appeals",us,Kern.,https://legalabbrevs.cardiff.ac.uk/record/kernans-reports-new-york-court-of-appeals/
Keyes’ New York Court of Appeals Reports,us,"Key., Key.App.Cas., Keyes",https://legalabbrevs.cardiff.ac.uk/record/keyes-new-york-court-of-appeals-reports/
Kilburn’s Magistrates’ Cases,uk,Kilb.,https://legalabbrevs.cardiff.ac.uk/record/kilburns-magistrates-cases/
King’s College Law Journal,uk,"K.C.L.J., KCLJ, King's C.L.J., King's Coll L J",https://legalabbrevs.cardiff.ac.uk/record/kings-college-law-journal/
King’s Conflicting Civil Cases,us,King,https://legalabbrevs.cardiff.ac.uk/record/kings-conflicting-civil-cases/
King’s Counsel,uk,King's Counsel,https://legalabbrevs.cardiff.ac.uk/record/kings-counsel/
Kingston Law Review,uk,"Kingston L.R., Kingston L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/kingston-law-review/
Kirby’s Connecticut Reports,us,"Kir., Kirb., Kirby",https://legalabbrevs.cardiff.ac.uk/record/kirbys-connecticut-reports/
KM Legal,uk,KM Legal,https://legalabbrevs.cardiff.ac.uk/record/km-legal/
Knapp & Ombler’s Election Cases,uk,"K.& O., Kn.& O., Kn.& Omb., Knapp & O.",https://legalabbrevs.cardiff.ac.uk/record/knapp-omblers-election-cases/
Knapp’s Privy Council Appeal Cases,uk,"Kn., Kn.& Moo., Kn.A.C., Kn.P.C., Knapp, Knapp.P.C.C.",https://legalabbrevs.cardiff.ac.uk/record/knapps-privy-council-appeal-cases/
Knight’s Industrial Law Reports,uk,K.I.L.R.,https://legalabbrevs.cardiff.ac.uk/record/knights-industrial-law-reports/
Knight’s Industrial Reports,uk,"K.I.L.R., K.I.R., Knight's Ind.",https://legalabbrevs.cardiff.ac.uk/record/knights-industrial-reports/
Knight’s Local Government Reports,uk,"K.L.G.R., Kn.L.G.R., L.G.R.",https://legalabbrevs.cardiff.ac.uk/record/knights-local-government-reports/
Konstam & Ward’s Rating Appeals,uk,Konst.& W.Rat.App.,https://legalabbrevs.cardiff.ac.uk/record/konstam-wards-rating-appeals/
Konstam’s Rating Appeals,uk,Konst.Rat.App.,https://legalabbrevs.cardiff.ac.uk/record/konstams-rating-appeals/
La Raza Law Journal,us,"La Raza L.J., Raza L.J.",https://legalabbrevs.cardiff.ac.uk/record/la-raza-law-journal/
Labatt’s District Court Reports,us,Lab.,https://legalabbrevs.cardiff.ac.uk/record/labatts-district-court-reports/
Labor and Employment Institute,us,Lab.Emp.L.Inst.,https://legalabbrevs.cardiff.ac.uk/record/labor-and-employment-institute/
Labor Arbitration Awards,us,"Arb., Lab.Arb.Awards",https://legalabbrevs.cardiff.ac.uk/record/labor-arbitration-awards/
Labor Arbitration Reports,us,"L.A.R., LA, Lab.Arb., LAR",https://legalabbrevs.cardiff.ac.uk/record/labor-arbitration-reports/
Labor Cases,us,Labor Cases,https://legalabbrevs.cardiff.ac.uk/record/labor-cases/
Labor Law Journal,us,"Lab.L.J., Labor L.J.",https://legalabbrevs.cardiff.ac.uk/record/labor-law-journal/
Labor Law Reports,us,"CCH Lab.Cas., CCH NLRB, Lab.Cas., Lab.L.Rep., NLRB Dec.",https://legalabbrevs.cardiff.ac.uk/record/labor-law-reports/
Labor Lawyer,us,Lab.Law.,https://legalabbrevs.cardiff.ac.uk/record/labor-lawyer/
Labor Relations Reference Manual,us,LRRM,https://legalabbrevs.cardiff.ac.uk/record/labor-relations-reference-manual/
Labor Relations Reporter,us,"Fair Empl.Prac.Cas., L.R.R., L.R.R.M., Lab.Arb.Rep., Lab.L.Rep., Lab.Rel.Rep., Wage & Hour Cas.",https://legalabbrevs.cardiff.ac.uk/record/labor-relations-reporter/
Lackawanna Bar,us,"Lack.B., Lack.Bar",https://legalabbrevs.cardiff.ac.uk/record/lackawanna-bar/
Lackawanna Bar Reports,us,"Lack.B.R., Lack.Bar R.",https://legalabbrevs.cardiff.ac.uk/record/lackawanna-bar-reports/
Lackawanna County Reports,us,Lack.Co.(Pa.),https://legalabbrevs.cardiff.ac.uk/record/lackawanna-county-reports/
Lackawanna Jurist,us,"Lac.Jur., Lack.J., Lack.Jur.",https://legalabbrevs.cardiff.ac.uk/record/lackawanna-jurist/
Lackawanna Legal News,us,"Lack.L.N., Lack.Leg.N.",https://legalabbrevs.cardiff.ac.uk/record/lackawanna-legal-news/
Lackawanna Legal Record,us,"Lack.L.R., Lack.Leg.Rec.",https://legalabbrevs.cardiff.ac.uk/record/lackawanna-legal-record/
LAG Bulletin,uk,"L.A.G.Bul., L.A.G.Bull., LAG Bulletin",https://legalabbrevs.cardiff.ac.uk/record/lag-bulletin/
Lailey’s Hampshire County Court Decisions,uk,Lailey,https://legalabbrevs.cardiff.ac.uk/record/laileys-hampshire-county-court-decisions/
Lancaster Bar,us,"AER, Lanc.Bar",https://legalabbrevs.cardiff.ac.uk/record/lancaster-bar/
Lancaster Bar Weekly Reports,us,Lanc.B.W.R.,https://legalabbrevs.cardiff.ac.uk/record/lancaster-bar-weekly-reports/
Lancaster Law Review,us,"Lanc.L.R., Lanc.L.Rev.(Pa.)",https://legalabbrevs.cardiff.ac.uk/record/lancaster-law-review/
Land and Water Law Review,us,Land & Water L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/land-and-water-law-review/
Land Economics,us,Land Econ.,https://legalabbrevs.cardiff.ac.uk/record/land-economics/
Land Management and Environmental Law Report,uk,"L.M.E.L.R., LMELR",https://legalabbrevs.cardiff.ac.uk/record/land-management-and-environmental-law-report/
Land Use Laws and Zoning Digest,us,ZD,https://legalabbrevs.cardiff.ac.uk/record/land-use-laws-and-zoning-digest/
Landlord & Tenant Law Review,uk,L.& T.Review,https://legalabbrevs.cardiff.ac.uk/record/landlord-tenant-law-review/
Landlord and Tenant Reports,uk,L.&T.R.,https://legalabbrevs.cardiff.ac.uk/record/landlord-and-tenant-reports/
Lands Tribunal Cases,uk,L.T.C.,https://legalabbrevs.cardiff.ac.uk/record/lands-tribunal-cases/
Lands Tribunal Rating Appeals,uk,"L.P., L.T.R.A., L.V.C.",https://legalabbrevs.cardiff.ac.uk/record/lands-tribunal-rating-appeals/
Lane’s Exchequer Reports,uk,"La., Lane",https://legalabbrevs.cardiff.ac.uk/record/lanes-exchequer-reports/
Lansing’s New York Chancery Reports,us,"L., Lans., Lans.Ch.",https://legalabbrevs.cardiff.ac.uk/record/lansings-new-york-chancery-reports/
Lansing’s New York Supreme Court Reports,us,Lans.,https://legalabbrevs.cardiff.ac.uk/record/lansings-new-york-supreme-court-reports/
Latch’s King’s Bench Reports,uk,"Lat., Latch",https://legalabbrevs.cardiff.ac.uk/record/latchs-kings-bench-reports/
Lathrop’s Massachusetts Reports,us,Mass.(Lat.),https://legalabbrevs.cardiff.ac.uk/record/lathrops-massachusetts-reports/
Law & Inequality,us,"L.& Inequality, Law & Ineq.J.",https://legalabbrevs.cardiff.ac.uk/record/law-inequality/
Law & Justice: the Christian Law Review,uk,"L.& Just., Law & Just.",https://legalabbrevs.cardiff.ac.uk/record/law-justice-the-christian-law-review/
Law & Policy,uk,"L.& Pol'y, Law & Pol.",https://legalabbrevs.cardiff.ac.uk/record/law-policy/
Law & Sexuality,us,Law & Sex.,https://legalabbrevs.cardiff.ac.uk/record/law-sexuality/
Law & Social Inquiry,us,L.& Soc.Inquiry,https://legalabbrevs.cardiff.ac.uk/record/law-social-inquiry/
Law & Society Review,us,"L.& Soc.Rev., L.& Soc'y Rev., Law & Soc'y Rev.",https://legalabbrevs.cardiff.ac.uk/record/law-society-review/
Law & Tax Review,uk,Law & Tax R.,https://legalabbrevs.cardiff.ac.uk/record/law-tax-review/
Law and Contemporary Problems,us,"L.& C.Prob., L.& Contemp.Prob., L.C.P., L&CP, Law & Contemp. Prob., Law & Contemp.Probs., LCP",https://legalabbrevs.cardiff.ac.uk/record/law-and-contemporary-problems/
Law and Financial Markets Review,uk,L.& F.M.R.,https://legalabbrevs.cardiff.ac.uk/record/law-and-financial-markets-review-2/
Law and History Review,us,"Law & Hist.Rev., LHR",https://legalabbrevs.cardiff.ac.uk/record/law-and-history-review/
Law and Human Behavior,us,Law & Hum.Behav.,https://legalabbrevs.cardiff.ac.uk/record/law-and-human-behavior/
Law and Policy in International Business,us,"L & Policy Intl Bus, L.& Pol.Int'l.Bus., L.& Pol'y Int'l Bus., L.& Policy Intl.Bus., Law & Pol.Int.Bus., Law & Pol'y Int'l Bus.",https://legalabbrevs.cardiff.ac.uk/record/law-and-policy-in-international-business/
Law and Psychology Review,us,"L.& Psychology Rev., Law & Psychol.Rev.",https://legalabbrevs.cardiff.ac.uk/record/law-and-psychology-review/
Law Centres News,uk,L.C.News,https://legalabbrevs.cardiff.ac.uk/record/law-centres-news/
Law for Business,uk,Law for Bus.,https://legalabbrevs.cardiff.ac.uk/record/law-for-business/
Law Journal Cases on Assessed Taxes,uk,L.J.C.A.T.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-cases-on-assessed-taxes/
Law Journal County Court Appeals,uk,"L.J.C.C.A., L.J.N.C.C.A.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-county-court-appeals/
Law Journal County Courts Reporter,uk,"L.J.C.C., L.J.C.C.R.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-county-courts-reporter/
Law Journal Newspaper,uk,"L.J., L.J.News., L.J.Newsp., L.Jo., Law J., Law Jour.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-newspaper/
Law Journal Newspaper County Court Reports,uk,"C.C.Rep., L.J.N.C.C.R.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-newspaper-county-court-reports/
Law Journal Notes of Cases,uk,"L.J.N.C., L.Jo.N.C., No.Cas.L.J.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-notes-of-cases/
Law Journal Reports,uk,"L.J.R., L.J.Rep., Law J., Law Jour.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports/
"Law Journal Reports, Admiralty New Series",uk,"L.J.Adm., L.J.Adm.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-admiralty-new-series/
"Law Journal Reports, Bankruptcy New Series",uk,"L.J.Bank., L.J.Bank.N.S., L.J.Bankr., L.J.Bankr.N.S., L.J.Bcy.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-bankruptcy-new-series/
"Law Journal Reports, Chancery New Series",uk,"L.J.Ch., L.J.Ch.N.S., L.J.Eq., Law J.Ch.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-chancery-new-series/
"Law Journal Reports, Chancery Old Series",uk,"L.J.Ch.(O.S.), L.J.O.S.Ch.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-chancery-old-series/
"Law Journal Reports, Common Pleas New Series",uk,"L.J.C., L.J.C.P., L.J.C.P.D., L.J.C.P.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-common-pleas-new-series/
"Law Journal Reports, Common Pleas Old Series",uk,"L.J.C.P.(O.S.), L.J.O.S.C.P.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-common-pleas-old-series/
"Law Journal Reports, Ecclesiastical Cases New Series",uk,"L.J.Ecc., L.J.Eccl.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-ecclesiastical-cases-new-series/
"Law Journal Reports, Exchequer in Equity",uk,L.J.Ex.Eq.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-exchequer-in-equity/
"Law Journal Reports, Exchequer New Series",uk,"L.J.Ex., L.J.Ex.D., L.J.Exch., L.J.Exch.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-exchequer-new-series/
"Law Journal Reports, Exchequer Old Series",uk,"L.J.Exch.(O.S.), L.J.O.S.Ex.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-exchequer-old-series/
"Law Journal Reports, House of Lords New Series",uk,L.J.H.L.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-house-of-lords-new-series/
"Law Journal Reports, King’s Bench New Series",uk,L.J.K.B.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-kings-bench-new-series/
"Law Journal Reports, King’s Bench Old Series",uk,L.J.O.S.K.B.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-kings-bench-old-series/
"Law Journal Reports, Magistrates’ Cases New Series",uk,"L.J.M.C., L.J.M.Cas., L.J.Mag., L.J.Mag.Cas.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-magistrates-cases-new-series/
"Law Journal Reports, Magistrates’ Cases Old Series",uk,"L.J.M.C.O.S., L.J.Mag.Cas., L.J.O.S.M.C.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-magistrates-cases-old-series/
"Law Journal Reports, New Series",uk,"L.J.N.S., L.J.Rep.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-new-series/
"Law Journal Reports, Old Series",uk,"L.J.(O.S.), L.J.O.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-old-series/
"Law Journal Reports, Privy Council New Series",uk,"L.J.P., L.J.P.C., L.J.P.C.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-privy-council-new-series/
"Law Journal Reports, Probate & Matrimonial New Series",uk,"L.J.P.& M., L.J.Prob., L.J.Prob.& Mat., L.J.Prob.N.S.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-probate-matrimonial-new-series/
"Law Journal Reports, Probate, Divorce & Admiralty New Series",uk,"L.J.P., L.J.P.D.& A., L.J.P.D.& Adm., Law J.P.D.& A.",https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-probate-divorce-admiralty-new-series/
"Law Journal Reports, Probate, Matrimonial & Admiralty New Series",uk,L.J.P.M.& A.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-probate-matrimonial-admiralty-new-series/
"Law Journal Reports, Queen’s Bench New Series",uk,L.J.Q.B.,https://legalabbrevs.cardiff.ac.uk/record/law-journal-reports-queens-bench-new-series/
Law Librarian,uk,"L.Libn., L.Librarian, Law Lib., Law Libn., Law Libr.",https://legalabbrevs.cardiff.ac.uk/record/law-librarian/
Law Library Journal,us,"L.Lib.J., L.Libr.J., Law Lib.J., Law Libr.J.",https://legalabbrevs.cardiff.ac.uk/record/law-library-journal/
Law Magazine,uk,Law Mag.,https://legalabbrevs.cardiff.ac.uk/record/law-magazine/
Law Notes (England & Wales),uk,"L.N., Law.N.",https://legalabbrevs.cardiff.ac.uk/record/law-notes-england-wales/
Law Notes (United States),us,L.Notes,https://legalabbrevs.cardiff.ac.uk/record/law-notes-united-states/
Law of Adulterine Bastardy,uk,Nicolas,https://legalabbrevs.cardiff.ac.uk/record/law-of-adulterine-bastardy/
Law Quarterly Review,uk,"L.Q.R., L.Q.Rev., Law Q.Rev., LQR",https://legalabbrevs.cardiff.ac.uk/record/law-quarterly-review/
Law Reporter,uk,"L.R., Law Rep.",https://legalabbrevs.cardiff.ac.uk/record/law-reporter/
Law Reports (1st series),uk,"L.R., Law Rep.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-1st-series/
"Law Reports, Admiralty and Ecclesiastical",uk,"Adm.& Ecc., Adm.& Eccl., L.R.A.& E., L.R.Adm.& Ecc., L.R.Adm.& Eccl., Law Rep.A.& E.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-admiralty-and-ecclesiastical/
"Law Reports, Appeal Cases (Second Series)",uk,"App.Cas., L.R.A.C., L.R.App., L.R.App.Cas., Law Rep.App.Cas.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-appeal-cases-second-series/
"Law Reports, Appeal Cases (Third Series)",uk,"A.C., AC, App., App.Cas.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-appeal-cases-third-series/
"Law Reports, Chancery Appeal Cases",uk,"Ch.App., Ch.App.Cas., Cha.App., L.R.Ch.App., Law Rep.Ch.App.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-chancery-appeal-cases/
"Law Reports, Chancery Division (2nd Series)",uk,"Ch.D., L.R.Ch.D., Law Rep.Ch.D.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-chancery-division-2nd-series/
"Law Reports, Chancery Division (3rd Series)",uk,"Ch, Ch., L.R.Ch., Law Rep.Ch.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-chancery-division-3rd-series/
"Law Reports, Common Pleas",uk,"C.P., Com.P.Div., Com.Pl., L.R.C.P., Law Rep.C.P.",https://legalabbrevs.cardiff.ac.uk/record/law-reports-common-pleas/
